sample_id,image_id,part_group_id,object_group_id,image_path,part_family,part_category,text_category,description,label,source
v3_train_kaggle_42625bcb413faf53_mismatch_1,kaggle_42625bcb413faf53,kaggle50:alternator:kaggle_42625bcb413faf53,kaggle50:alternator:kaggle_42625bcb413faf53,data/images/dataset_v3/train/alternator/alternator_train_012_42625bcb413faf53.jpg,engine_support,alternator,brake_disc,Road-vehicle replacement part: brake disc or rotor; its job is to provide the rotating friction surface clamped by the brake pads.,MISMATCH,dataset_v3
v3_train_kaggle_42625bcb413faf53_match_2,kaggle_42625bcb413faf53,kaggle50:alternator:kaggle_42625bcb413faf53,kaggle50:alternator:kaggle_42625bcb413faf53,data/images/dataset_v3/train/alternator/alternator_train_012_42625bcb413faf53.jpg,engine_support,alternator,alternator,"Automotive component: automotive alternator, part of the engine-support and electrical group.",MATCH,dataset_v3
v3_train_kaggle_42625bcb413faf53_partial_match_2,kaggle_42625bcb413faf53,kaggle50:alternator:kaggle_42625bcb413faf53,kaggle50:alternator:kaggle_42625bcb413faf53,data/images/dataset_v3/train/alternator/alternator_train_012_42625bcb413faf53.jpg,engine_support,alternator,starter,"Automotive component: automotive starter motor, part of the engine-support and electrical group.",PARTIAL_MATCH,dataset_v3
v3_train_kaggle_42625bcb413faf53_mismatch_2,kaggle_42625bcb413faf53,kaggle50:alternator:kaggle_42625bcb413faf53,kaggle50:alternator:kaggle_42625bcb413faf53,data/images/dataset_v3/train/alternator/alternator_train_012_42625bcb413faf53.jpg,engine_support,alternator,brake_disc,"Automotive component: brake disc or rotor, part of the vehicle chassis group.",MISMATCH,dataset_v3
v3_train_kaggle_b554d918ab59e306_match_1,kaggle_b554d918ab59e306,kaggle50:alternator:kaggle_b554d918ab59e306,kaggle50:alternator:kaggle_b554d918ab59e306,data/images/dataset_v3/train/alternator/alternator_train_013_b554d918ab59e306.jpg,engine_support,alternator,alternator,"Automotive component: automotive alternator, part of the engine-support and electrical group.",MATCH,dataset_v3
v3_train_kaggle_b554d918ab59e306_partial_match_1,kaggle_b554d918ab59e306,kaggle50:alternator:kaggle_b554d918ab59e306,kaggle50:alternator:kaggle_b554d918ab59e306,data/images/dataset_v3/train/alternator/alternator_train_013_b554d918ab59e306.jpg,engine_support,alternator,starter,"Automotive component: automotive starter motor, part of the engine-support and electrical group.",PARTIAL_MATCH,dataset_v3
v3_train_kaggle_b554d918ab59e306_mismatch_1,kaggle_b554d918ab59e306,kaggle50:alternator:kaggle_b554d918ab59e306,kaggle50:alternator:kaggle_b554d918ab59e306,data/images/dataset_v3/train/alternator/alternator_train_013_b554d918ab59e306.jpg,engine_support,alternator,brake_disc,"Automotive component: brake disc or rotor, part of the vehicle chassis group.",MISMATCH,dataset_v3
v3_train_kaggle_b554d918ab59e306_match_2,kaggle_b554d918ab59e306,kaggle50:alternator:kaggle_b554d918ab59e306,kaggle50:alternator:kaggle_b554d918ab59e306,data/images/dataset_v3/train/alternator/alternator_train_013_b554d918ab59e306.jpg,engine_support,alternator,alternator,"Vehicle component identified as automotive alternator, designed to convert mechanical rotation into electrical power and recharge the battery.",MATCH,dataset_v3
v3_train_kaggle_b554d918ab59e306_partial_match_2,kaggle_b554d918ab59e306,kaggle50:alternator:kaggle_b554d918ab59e306,kaggle50:alternator:kaggle_b554d918ab59e306,data/images/dataset_v3/train/alternator/alternator_train_013_b554d918ab59e306.jpg,engine_support,alternator,starter,"Vehicle component identified as automotive starter motor, designed to turn the engine crankshaft during starting using battery power.",PARTIAL_MATCH,dataset_v3
v3_train_kaggle_b554d918ab59e306_mismatch_2,kaggle_b554d918ab59e306,kaggle50:alternator:kaggle_b554d918ab59e306,kaggle50:alternator:kaggle_b554d918ab59e306,data/images/dataset_v3/train/alternator/alternator_train_013_b554d918ab59e306.jpg,engine_support,alternator,brake_disc,"Vehicle component identified as brake disc or rotor, designed to provide the rotating friction surface clamped by the brake pads.",MISMATCH,dataset_v3
v3_train_kaggle_b89d0cc66961d4d9_match_1,kaggle_b89d0cc66961d4d9,kaggle50:alternator:kaggle_b89d0cc66961d4d9,kaggle50:alternator:kaggle_b89d0cc66961d4d9,data/images/dataset_v3/train/alternator/alternator_train_014_b89d0cc66961d4d9.jpg,engine_support,alternator,alternator,"Vehicle component identified as automotive alternator, designed to convert mechanical rotation into electrical power and recharge the battery.",MATCH,dataset_v3
v3_train_kaggle_b89d0cc66961d4d9_partial_match_1,kaggle_b89d0cc66961d4d9,kaggle50:alternator:kaggle_b89d0cc66961d4d9,kaggle50:alternator:kaggle_b89d0cc66961d4d9,data/images/dataset_v3/train/alternator/alternator_train_014_b89d0cc66961d4d9.jpg,engine_support,alternator,starter,"Vehicle component identified as automotive starter motor, designed to turn the engine crankshaft during starting using battery power.",PARTIAL_MATCH,dataset_v3
v3_train_kaggle_b89d0cc66961d4d9_mismatch_1,kaggle_b89d0cc66961d4d9,kaggle50:alternator:kaggle_b89d0cc66961d4d9,kaggle50:alternator:kaggle_b89d0cc66961d4d9,data/images/dataset_v3/train/alternator/alternator_train_014_b89d0cc66961d4d9.jpg,engine_support,alternator,brake_pad,"Vehicle component identified as automotive brake pad, designed to press friction material against a brake disc to slow the vehicle.",MISMATCH,dataset_v3
v3_train_kaggle_b89d0cc66961d4d9_match_2,kaggle_b89d0cc66961d4d9,kaggle50:alternator:kaggle_b89d0cc66961d4d9,kaggle50:alternator:kaggle_b89d0cc66961d4d9,data/images/dataset_v3/train/alternator/alternator_train_014_b89d0cc66961d4d9.jpg,engine_support,alternator,alternator,"This component is the automotive alternator, recognizable by a compact ventilated metal housing with a pulley.",MATCH,dataset_v3
v3_train_kaggle_b89d0cc66961d4d9_partial_match_2,kaggle_b89d0cc66961d4d9,kaggle50:alternator:kaggle_b89d0cc66961d4d9,kaggle50:alternator:kaggle_b89d0cc66961d4d9,data/images/dataset_v3/train/alternator/alternator_train_014_b89d0cc66961d4d9.jpg,engine_support,alternator,starter,"This component is the automotive starter motor, recognizable by a compact electric motor with a solenoid and drive gear.",PARTIAL_MATCH,dataset_v3
v3_train_kaggle_b89d0cc66961d4d9_mismatch_2,kaggle_b89d0cc66961d4d9,kaggle50:alternator:kaggle_b89d0cc66961d4d9,kaggle50:alternator:kaggle_b89d0cc66961d4d9,data/images/dataset_v3/train/alternator/alternator_train_014_b89d0cc66961d4d9.jpg,engine_support,alternator,brake_disc,"This component is the brake disc or rotor, recognizable by a circular machined metal rotor, sometimes ventilated.",MISMATCH,dataset_v3
v3_train_kaggle_65be9c68f4e2abc3_match_1,kaggle_65be9c68f4e2abc3,kaggle50:alternator:kaggle_65be9c68f4e2abc3,kaggle50:alternator:kaggle_65be9c68f4e2abc3,data/images/dataset_v3/train/alternator/alternator_train_015_65be9c68f4e2abc3.jpg,engine_support,alternator,alternator,"This component is the automotive alternator, recognizable by a compact ventilated metal housing with a pulley.",MATCH,dataset_v3
v3_train_kaggle_65be9c68f4e2abc3_partial_match_1,kaggle_65be9c68f4e2abc3,kaggle50:alternator:kaggle_65be9c68f4e2abc3,kaggle50:alternator:kaggle_65be9c68f4e2abc3,data/images/dataset_v3/train/alternator/alternator_train_015_65be9c68f4e2abc3.jpg,engine_support,alternator,starter,"This component is the automotive starter motor, recognizable by a compact electric motor with a solenoid and drive gear.",PARTIAL_MATCH,dataset_v3
v3_train_kaggle_65be9c68f4e2abc3_mismatch_1,kaggle_65be9c68f4e2abc3,kaggle50:alternator:kaggle_65be9c68f4e2abc3,kaggle50:alternator:kaggle_65be9c68f4e2abc3,data/images/dataset_v3/train/alternator/alternator_train_015_65be9c68f4e2abc3.jpg,engine_support,alternator,coil_spring,"This component is the suspension coil spring, recognizable by a helical steel spring with several visible coils.",MISMATCH,dataset_v3
v3_train_kaggle_65be9c68f4e2abc3_match_2,kaggle_65be9c68f4e2abc3,kaggle50:alternator:kaggle_65be9c68f4e2abc3,kaggle50:alternator:kaggle_65be9c68f4e2abc3,data/images/dataset_v3/train/alternator/alternator_train_015_65be9c68f4e2abc3.jpg,engine_support,alternator,alternator,Road-vehicle replacement part: automotive alternator; its job is to convert mechanical rotation into electrical power and recharge the battery.,MATCH,dataset_v3
v3_train_kaggle_65be9c68f4e2abc3_partial_match_2,kaggle_65be9c68f4e2abc3,kaggle50:alternator:kaggle_65be9c68f4e2abc3,kaggle50:alternator:kaggle_65be9c68f4e2abc3,data/images/dataset_v3/train/alternator/alternator_train_015_65be9c68f4e2abc3.jpg,engine_support,alternator,starter,Road-vehicle replacement part: automotive starter motor; its job is to turn the engine crankshaft during starting using battery power.,PARTIAL_MATCH,dataset_v3
v3_train_kaggle_65be9c68f4e2abc3_mismatch_2,kaggle_65be9c68f4e2abc3,kaggle50:alternator:kaggle_65be9c68f4e2abc3,kaggle50:alternator:kaggle_65be9c68f4e2abc3,data/images/dataset_v3/train/alternator/alternator_train_015_65be9c68f4e2abc3.jpg,engine_support,alternator,headlight,Road-vehicle replacement part: front headlight assembly; its job is to illuminate the road ahead and make the vehicle visible from the front.,MISMATCH,dataset_v3
v3_train_kaggle_f62af73819dd97c4_match_1,kaggle_f62af73819dd97c4,kaggle50:alternator:kaggle_f62af73819dd97c4,kaggle50:alternator:kaggle_f62af73819dd97c4,data/images/dataset_v3/train/alternator/alternator_train_016_f62af73819dd97c4.jpg,engine_support,alternator,alternator,Road-vehicle replacement part: automotive alternator; its job is to convert mechanical rotation into electrical power and recharge the battery.,MATCH,dataset_v3
v3_train_kaggle_f62af73819dd97c4_partial_match_1,kaggle_f62af73819dd97c4,kaggle50:alternator:kaggle_f62af73819dd97c4,kaggle50:alternator:kaggle_f62af73819dd97c4,data/images/dataset_v3/train/alternator/alternator_train_016_f62af73819dd97c4.jpg,engine_support,alternator,starter,Road-vehicle replacement part: automotive starter motor; its job is to turn the engine crankshaft during starting using battery power.,PARTIAL_MATCH,dataset_v3
v3_train_kaggle_f62af73819dd97c4_mismatch_1,kaggle_f62af73819dd97c4,kaggle50:alternator:kaggle_f62af73819dd97c4,kaggle50:alternator:kaggle_f62af73819dd97c4,data/images/dataset_v3/train/alternator/alternator_train_016_f62af73819dd97c4.jpg,engine_support,alternator,brake_pad,Road-vehicle replacement part: automotive brake pad; its job is to press friction material against a brake disc to slow the vehicle.,MISMATCH,dataset_v3
v3_train_kaggle_f62af73819dd97c4_match_2,kaggle_f62af73819dd97c4,kaggle50:alternator:kaggle_f62af73819dd97c4,kaggle50:alternator:kaggle_f62af73819dd97c4,data/images/dataset_v3/train/alternator/alternator_train_016_f62af73819dd97c4.jpg,engine_support,alternator,alternator,"Automotive component: automotive alternator, part of the engine-support and electrical group.",MATCH,dataset_v3
v3_train_kaggle_f62af73819dd97c4_partial_match_2,kaggle_f62af73819dd97c4,kaggle50:alternator:kaggle_f62af73819dd97c4,kaggle50:alternator:kaggle_f62af73819dd97c4,data/images/dataset_v3/train/alternator/alternator_train_016_f62af73819dd97c4.jpg,engine_support,alternator,starter,"Automotive component: automotive starter motor, part of the engine-support and electrical group.",PARTIAL_MATCH,dataset_v3
v3_train_kaggle_f62af73819dd97c4_mismatch_2,kaggle_f62af73819dd97c4,kaggle50:alternator:kaggle_f62af73819dd97c4,kaggle50:alternator:kaggle_f62af73819dd97c4,data/images/dataset_v3/train/alternator/alternator_train_016_f62af73819dd97c4.jpg,engine_support,alternator,brake_pad,"Automotive component: automotive brake pad, part of the vehicle chassis group.",MISMATCH,dataset_v3
v3_train_kaggle_5a06b4aa8a25e559_match_1,kaggle_5a06b4aa8a25e559,kaggle50:alternator:kaggle_5a06b4aa8a25e559,kaggle50:alternator:kaggle_5a06b4aa8a25e559,data/images/dataset_v3/train/alternator/alternator_train_017_5a06b4aa8a25e559.jpg,engine_support,alternator,alternator,"Automotive component: automotive alternator, part of the engine-support and electrical group.",MATCH,dataset_v3
v3_train_kaggle_5a06b4aa8a25e559_partial_match_1,kaggle_5a06b4aa8a25e559,kaggle50:alternator:kaggle_5a06b4aa8a25e559,kaggle50:alternator:kaggle_5a06b4aa8a25e559,data/images/dataset_v3/train/alternator/alternator_train_017_5a06b4aa8a25e559.jpg,engine_support,alternator,starter,"Automotive component: automotive starter motor, part of the engine-support and electrical group.",PARTIAL_MATCH,dataset_v3
v3_train_kaggle_5a06b4aa8a25e559_mismatch_1,kaggle_5a06b4aa8a25e559,kaggle50:alternator:kaggle_5a06b4aa8a25e559,kaggle50:alternator:kaggle_5a06b4aa8a25e559,data/images/dataset_v3/train/alternator/alternator_train_017_5a06b4aa8a25e559.jpg,engine_support,alternator,brake_disc,"Automotive component: brake disc or rotor, part of the vehicle chassis group.",MISMATCH,dataset_v3
v3_train_kaggle_5a06b4aa8a25e559_match_2,kaggle_5a06b4aa8a25e559,kaggle50:alternator:kaggle_5a06b4aa8a25e559,kaggle50:alternator:kaggle_5a06b4aa8a25e559,data/images/dataset_v3/train/alternator/alternator_train_017_5a06b4aa8a25e559.jpg,engine_support,alternator,alternator,"Vehicle component identified as automotive alternator, designed to convert mechanical rotation into electrical power and recharge the battery.",MATCH,dataset_v3
v3_train_kaggle_5a06b4aa8a25e559_partial_match_2,kaggle_5a06b4aa8a25e559,kaggle50:alternator:kaggle_5a06b4aa8a25e559,kaggle50:alternator:kaggle_5a06b4aa8a25e559,data/images/dataset_v3/train/alternator/alternator_train_017_5a06b4aa8a25e559.jpg,engine_support,alternator,starter,"Vehicle component identified as automotive starter motor, designed to turn the engine crankshaft during starting using battery power.",PARTIAL_MATCH,dataset_v3
v3_train_kaggle_5a06b4aa8a25e559_mismatch_2,kaggle_5a06b4aa8a25e559,kaggle50:alternator:kaggle_5a06b4aa8a25e559,kaggle50:alternator:kaggle_5a06b4aa8a25e559,data/images/dataset_v3/train/alternator/alternator_train_017_5a06b4aa8a25e559.jpg,engine_support,alternator,coil_spring,"Vehicle component identified as suspension coil spring, designed to support vehicle weight and store energy as the wheel moves.",MISMATCH,dataset_v3
v3_train_kaggle_e37d4f68f219ba8e_match_1,kaggle_e37d4f68f219ba8e,kaggle50:alternator:kaggle_e37d4f68f219ba8e,kaggle50:alternator:kaggle_e37d4f68f219ba8e,data/images/dataset_v3/train/alternator/alternator_train_018_e37d4f68f219ba8e.jpg,engine_support,alternator,alternator,"Vehicle component identified as automotive alternator, designed to convert mechanical rotation into electrical power and recharge the battery.",MATCH,dataset_v3
v3_train_kaggle_e37d4f68f219ba8e_partial_match_1,kaggle_e37d4f68f219ba8e,kaggle50:alternator:kaggle_e37d4f68f219ba8e,kaggle50:alternator:kaggle_e37d4f68f219ba8e,data/images/dataset_v3/train/alternator/alternator_train_018_e37d4f68f219ba8e.jpg,engine_support,alternator,starter,"Vehicle component identified as automotive starter motor, designed to turn the engine crankshaft during starting using battery power.",PARTIAL_MATCH,dataset_v3
v3_train_kaggle_e37d4f68f219ba8e_mismatch_1,kaggle_e37d4f68f219ba8e,kaggle50:alternator:kaggle_e37d4f68f219ba8e,kaggle50:alternator:kaggle_e37d4f68f219ba8e,data/images/dataset_v3/train/alternator/alternator_train_018_e37d4f68f219ba8e.jpg,engine_support,alternator,headlight,"Vehicle component identified as front headlight assembly, designed to illuminate the road ahead and make the vehicle visible from the front.",MISMATCH,dataset_v3
v3_train_kaggle_e37d4f68f219ba8e_match_2,kaggle_e37d4f68f219ba8e,kaggle50:alternator:kaggle_e37d4f68f219ba8e,kaggle50:alternator:kaggle_e37d4f68f219ba8e,data/images/dataset_v3/train/alternator/alternator_train_018_e37d4f68f219ba8e.jpg,engine_support,alternator,alternator,"This component is the automotive alternator, recognizable by a compact ventilated metal housing with a pulley.",MATCH,dataset_v3
v3_train_kaggle_e37d4f68f219ba8e_partial_match_2,kaggle_e37d4f68f219ba8e,kaggle50:alternator:kaggle_e37d4f68f219ba8e,kaggle50:alternator:kaggle_e37d4f68f219ba8e,data/images/dataset_v3/train/alternator/alternator_train_018_e37d4f68f219ba8e.jpg,engine_support,alternator,starter,"This component is the automotive starter motor, recognizable by a compact electric motor with a solenoid and drive gear.",PARTIAL_MATCH,dataset_v3
v3_train_kaggle_e37d4f68f219ba8e_mismatch_2,kaggle_e37d4f68f219ba8e,kaggle50:alternator:kaggle_e37d4f68f219ba8e,kaggle50:alternator:kaggle_e37d4f68f219ba8e,data/images/dataset_v3/train/alternator/alternator_train_018_e37d4f68f219ba8e.jpg,engine_support,alternator,brake_disc,"This component is the brake disc or rotor, recognizable by a circular machined metal rotor, sometimes ventilated.",MISMATCH,dataset_v3
