image_id,image_group_id,part_category,part_family,split,rank_within_category,image_path,sha256,width,height,mode,source_dataset,source_category,source_original_split,source_archive_path
v4_air_compressor_train_0115_451e6eaf84edcfe0,sha256_451e6eaf84edcfe09c8a6096e41f2345561f98cd538f13fd5f125e46ae764b27,air_compressor,cooling_and_climate,train,115,data/images/dataset_v4/train/air_compressor/v4_air_compressor_train_0115_451e6eaf84edcfe0.jpg,451e6eaf84edcfe09c8a6096e41f2345561f98cd538f13fd5f125e46ae764b27,224,224,RGB,gpiosenka_car_parts_50,AIR COMPRESSOR,train,car parts 50/train/AIR COMPRESSOR/069.jpg
v4_air_compressor_train_0116_2ac86f0602d59a6e,sha256_2ac86f0602d59a6e4f43ee83268b50b3d05086b54b4cbb8b705151fb1dd9f69b,air_compressor,cooling_and_climate,train,116,data/images/dataset_v4/train/air_compressor/v4_air_compressor_train_0116_2ac86f0602d59a6e.jpg,2ac86f0602d59a6e4f43ee83268b50b3d05086b54b4cbb8b705151fb1dd9f69b,224,224,RGB,gpiosenka_car_parts_50,AIR COMPRESSOR,train,car parts 50/train/AIR COMPRESSOR/034.jpg
v4_air_compressor_train_0117_0726fea001be3bfc,sha256_0726fea001be3bfcd000a7161adc6e751018414fb512532dcdb1d02036f6b5da,air_compressor,cooling_and_climate,train,117,data/images/dataset_v4/train/air_compressor/v4_air_compressor_train_0117_0726fea001be3bfc.jpg,0726fea001be3bfcd000a7161adc6e751018414fb512532dcdb1d02036f6b5da,224,224,RGB,gpiosenka_car_parts_50,AIR COMPRESSOR,train,car parts 50/train/AIR COMPRESSOR/165.jpg
v4_air_compressor_train_0118_bb051c1fae609da5,sha256_bb051c1fae609da5bbb5efc64fd3bd4154b51c5848c68f7b902d46268d8a50c3,air_compressor,cooling_and_climate,train,118,data/images/dataset_v4/train/air_compressor/v4_air_compressor_train_0118_bb051c1fae609da5.jpg,bb051c1fae609da5bbb5efc64fd3bd4154b51c5848c68f7b902d46268d8a50c3,224,224,RGB,gpiosenka_car_parts_50,AIR COMPRESSOR,valid,car parts 50/valid/AIR COMPRESSOR/5.jpg
v4_air_compressor_train_0119_e0d7da2cd7f8ff16,sha256_e0d7da2cd7f8ff16ccb4edaaf5bb9aa6ffbf907d84c96282d50e88fe8ac8ef51,air_compressor,cooling_and_climate,train,119,data/images/dataset_v4/train/air_compressor/v4_air_compressor_train_0119_e0d7da2cd7f8ff16.jpg,e0d7da2cd7f8ff16ccb4edaaf5bb9aa6ffbf907d84c96282d50e88fe8ac8ef51,224,224,RGB,gpiosenka_car_parts_50,AIR COMPRESSOR,train,car parts 50/train/AIR COMPRESSOR/052.jpg
v4_air_compressor_train_0120_b6eb12246735f838,sha256_b6eb12246735f8387cfaa000ab6fb1553857f754998537b91d41aa37b36deb63,air_compressor,cooling_and_climate,train,120,data/images/dataset_v4/train/air_compressor/v4_air_compressor_train_0120_b6eb12246735f838.jpg,b6eb12246735f8387cfaa000ab6fb1553857f754998537b91d41aa37b36deb63,224,224,RGB,gpiosenka_car_parts_50,AIR COMPRESSOR,train,car parts 50/train/AIR COMPRESSOR/147.jpg
v4_air_compressor_train_0121_afa128b4c5db065c,sha256_afa128b4c5db065c8d032a29e2321187110fcec397f8c2bf0c99892b5875ecf3,air_compressor,cooling_and_climate,train,121,data/images/dataset_v4/train/air_compressor/v4_air_compressor_train_0121_afa128b4c5db065c.jpg,afa128b4c5db065c8d032a29e2321187110fcec397f8c2bf0c99892b5875ecf3,224,224,RGB,gpiosenka_car_parts_50,AIR COMPRESSOR,train,car parts 50/train/AIR COMPRESSOR/116.jpg
v4_air_compressor_train_0122_8a21830ce8ff42ad,sha256_8a21830ce8ff42ad1616940a5e79f9ff33163d0f24ccb56d88d3534ec60e550a,air_compressor,cooling_and_climate,train,122,data/images/dataset_v4/train/air_compressor/v4_air_compressor_train_0122_8a21830ce8ff42ad.jpg,8a21830ce8ff42ad1616940a5e79f9ff33163d0f24ccb56d88d3534ec60e550a,224,224,RGB,gpiosenka_car_parts_50,AIR COMPRESSOR,train,car parts 50/train/AIR COMPRESSOR/141.jpg
v4_air_compressor_train_0123_19ae22d3ffa3e452,sha256_19ae22d3ffa3e4523ceaa748b661d18b2bb97ac58dcd4c6f938653fbada04925,air_compressor,cooling_and_climate,train,123,data/images/dataset_v4/train/air_compressor/v4_air_compressor_train_0123_19ae22d3ffa3e452.jpg,19ae22d3ffa3e4523ceaa748b661d18b2bb97ac58dcd4c6f938653fbada04925,224,224,RGB,gpiosenka_car_parts_50,AIR COMPRESSOR,train,car parts 50/train/AIR COMPRESSOR/097.jpg
v4_air_compressor_train_0124_17050e8ab40faa78,sha256_17050e8ab40faa7873ee698b589bd1e4443b887c879214c0aef7174b33138e3a,air_compressor,cooling_and_climate,train,124,data/images/dataset_v4/train/air_compressor/v4_air_compressor_train_0124_17050e8ab40faa78.jpg,17050e8ab40faa7873ee698b589bd1e4443b887c879214c0aef7174b33138e3a,224,224,RGB,gpiosenka_car_parts_50,AIR COMPRESSOR,train,car parts 50/train/AIR COMPRESSOR/040.jpg
v4_air_compressor_train_0125_ee02acc892c18aef,sha256_ee02acc892c18aef726a945dca1fb3bf6ba5d22b22a170e7b32a94fc411acdda,air_compressor,cooling_and_climate,train,125,data/images/dataset_v4/train/air_compressor/v4_air_compressor_train_0125_ee02acc892c18aef.jpg,ee02acc892c18aef726a945dca1fb3bf6ba5d22b22a170e7b32a94fc411acdda,224,224,RGB,gpiosenka_car_parts_50,AIR COMPRESSOR,train,car parts 50/train/AIR COMPRESSOR/095.jpg
v4_air_compressor_train_0126_2a5316aad9cba955,sha256_2a5316aad9cba955db503784cba7a4395a30c33b26fb4fab3dbbea0e30936073,air_compressor,cooling_and_climate,train,126,data/images/dataset_v4/train/air_compressor/v4_air_compressor_train_0126_2a5316aad9cba955.jpg,2a5316aad9cba955db503784cba7a4395a30c33b26fb4fab3dbbea0e30936073,224,224,RGB,gpiosenka_car_parts_50,AIR COMPRESSOR,valid,car parts 50/valid/AIR COMPRESSOR/1.jpg
v4_air_compressor_train_0127_65a5f92bab9e2011,sha256_65a5f92bab9e201195aca24bb2793613f2de062b0d03535392369bf8fdc17991,air_compressor,cooling_and_climate,train,127,data/images/dataset_v4/train/air_compressor/v4_air_compressor_train_0127_65a5f92bab9e2011.jpg,65a5f92bab9e201195aca24bb2793613f2de062b0d03535392369bf8fdc17991,224,224,RGB,gpiosenka_car_parts_50,AIR COMPRESSOR,train,car parts 50/train/AIR COMPRESSOR/151.jpg
v4_air_compressor_train_0128_7e7d0f5b6d1821de,sha256_7e7d0f5b6d1821de1aa054d1095c4f8d7baafc0e47e6dc0088561994ead80b23,air_compressor,cooling_and_climate,train,128,data/images/dataset_v4/train/air_compressor/v4_air_compressor_train_0128_7e7d0f5b6d1821de.jpg,7e7d0f5b6d1821de1aa054d1095c4f8d7baafc0e47e6dc0088561994ead80b23,224,224,RGB,gpiosenka_car_parts_50,AIR COMPRESSOR,train,car parts 50/train/AIR COMPRESSOR/171.jpg
v4_air_compressor_train_0129_c2fb8da788ffc862,sha256_c2fb8da788ffc8628e400c0b7a4a7bf5f1e8157eadbe648f650160af90b1c155,air_compressor,cooling_and_climate,train,129,data/images/dataset_v4/train/air_compressor/v4_air_compressor_train_0129_c2fb8da788ffc862.jpg,c2fb8da788ffc8628e400c0b7a4a7bf5f1e8157eadbe648f650160af90b1c155,224,224,RGB,gpiosenka_car_parts_50,AIR COMPRESSOR,train,car parts 50/train/AIR COMPRESSOR/079.jpg
v4_air_compressor_train_0130_8c661a72f8911e65,sha256_8c661a72f8911e651ccab7361ae3afabeeaedb8eeda85738722e5aae4878a613,air_compressor,cooling_and_climate,train,130,data/images/dataset_v4/train/air_compressor/v4_air_compressor_train_0130_8c661a72f8911e65.jpg,8c661a72f8911e651ccab7361ae3afabeeaedb8eeda85738722e5aae4878a613,224,224,RGB,gpiosenka_car_parts_50,AIR COMPRESSOR,train,car parts 50/train/AIR COMPRESSOR/153.jpg
v4_air_compressor_train_0131_8c6618bab3263b5a,sha256_8c6618bab3263b5a9a6c17073ba8cf493054ac20ea8617d7fbc5217412c17b29,air_compressor,cooling_and_climate,train,131,data/images/dataset_v4/train/air_compressor/v4_air_compressor_train_0131_8c6618bab3263b5a.jpg,8c6618bab3263b5a9a6c17073ba8cf493054ac20ea8617d7fbc5217412c17b29,224,224,RGB,gpiosenka_car_parts_50,AIR COMPRESSOR,train,car parts 50/train/AIR COMPRESSOR/163.jpg
v4_air_compressor_train_0132_3e4a66d1078bf4b4,sha256_3e4a66d1078bf4b45800189cbbe18d8fc76606ec92887088be559b8a44ad7d64,air_compressor,cooling_and_climate,train,132,data/images/dataset_v4/train/air_compressor/v4_air_compressor_train_0132_3e4a66d1078bf4b4.jpg,3e4a66d1078bf4b45800189cbbe18d8fc76606ec92887088be559b8a44ad7d64,224,224,RGB,gpiosenka_car_parts_50,AIR COMPRESSOR,train,car parts 50/train/AIR COMPRESSOR/101.jpg
v4_air_compressor_train_0133_7c2174fbc13b7a98,sha256_7c2174fbc13b7a987cbab4019018ddfaaad8f906fce039b2462116a6dec8d50a,air_compressor,cooling_and_climate,train,133,data/images/dataset_v4/train/air_compressor/v4_air_compressor_train_0133_7c2174fbc13b7a98.jpg,7c2174fbc13b7a987cbab4019018ddfaaad8f906fce039b2462116a6dec8d50a,224,224,RGB,gpiosenka_car_parts_50,AIR COMPRESSOR,train,car parts 50/train/AIR COMPRESSOR/109.jpg
v4_air_compressor_train_0134_83156c322aed523d,sha256_83156c322aed523de0b29e66c543a34a002250282d389077b372b81dab3ed2eb,air_compressor,cooling_and_climate,train,134,data/images/dataset_v4/train/air_compressor/v4_air_compressor_train_0134_83156c322aed523d.jpg,83156c322aed523de0b29e66c543a34a002250282d389077b372b81dab3ed2eb,224,224,RGB,gpiosenka_car_parts_50,AIR COMPRESSOR,train,car parts 50/train/AIR COMPRESSOR/120.jpg
v4_air_compressor_train_0135_8c25c6b52cf28d37,sha256_8c25c6b52cf28d3782a7639829ca5cca05d7481f596903c20c8ae114ae9e0726,air_compressor,cooling_and_climate,train,135,data/images/dataset_v4/train/air_compressor/v4_air_compressor_train_0135_8c25c6b52cf28d37.jpg,8c25c6b52cf28d3782a7639829ca5cca05d7481f596903c20c8ae114ae9e0726,224,224,RGB,gpiosenka_car_parts_50,AIR COMPRESSOR,train,car parts 50/train/AIR COMPRESSOR/012.jpg
v4_air_compressor_train_0136_b4ff10211a725d5b,sha256_b4ff10211a725d5b66480f76eccdf3b61676adc56980ee816b2bdf16de7f2883,air_compressor,cooling_and_climate,train,136,data/images/dataset_v4/train/air_compressor/v4_air_compressor_train_0136_b4ff10211a725d5b.jpg,b4ff10211a725d5b66480f76eccdf3b61676adc56980ee816b2bdf16de7f2883,224,224,RGB,gpiosenka_car_parts_50,AIR COMPRESSOR,train,car parts 50/train/AIR COMPRESSOR/104.jpg
v4_air_compressor_train_0137_d69d95d84c3866b4,sha256_d69d95d84c3866b44f28edfc5f2fc8aea6bc5de473588a5a9dac0c014fef57c2,air_compressor,cooling_and_climate,train,137,data/images/dataset_v4/train/air_compressor/v4_air_compressor_train_0137_d69d95d84c3866b4.jpg,d69d95d84c3866b44f28edfc5f2fc8aea6bc5de473588a5a9dac0c014fef57c2,224,224,RGB,gpiosenka_car_parts_50,AIR COMPRESSOR,train,car parts 50/train/AIR COMPRESSOR/085.jpg
v4_air_compressor_train_0138_efd54cc9f70d820d,sha256_efd54cc9f70d820d6c5a2593c1f78a47a72a090bf0853406e9d6130c29a8057c,air_compressor,cooling_and_climate,train,138,data/images/dataset_v4/train/air_compressor/v4_air_compressor_train_0138_efd54cc9f70d820d.jpg,efd54cc9f70d820d6c5a2593c1f78a47a72a090bf0853406e9d6130c29a8057c,224,224,RGB,gpiosenka_car_parts_50,AIR COMPRESSOR,train,car parts 50/train/AIR COMPRESSOR/096.jpg
v4_air_compressor_train_0139_e950a83ddfcd17fd,sha256_e950a83ddfcd17fd886f3053e1b679575ceed0ec4763d907b53ae99b46478169,air_compressor,cooling_and_climate,train,139,data/images/dataset_v4/train/air_compressor/v4_air_compressor_train_0139_e950a83ddfcd17fd.jpg,e950a83ddfcd17fd886f3053e1b679575ceed0ec4763d907b53ae99b46478169,224,224,RGB,gpiosenka_car_parts_50,AIR COMPRESSOR,train,car parts 50/train/AIR COMPRESSOR/078.jpg
v4_air_compressor_train_0140_0a7c353a689d179a,sha256_0a7c353a689d179a97c574986a6db1cbada8f48101a09f2d31d17604e6ce4a37,air_compressor,cooling_and_climate,train,140,data/images/dataset_v4/train/air_compressor/v4_air_compressor_train_0140_0a7c353a689d179a.jpg,0a7c353a689d179a97c574986a6db1cbada8f48101a09f2d31d17604e6ce4a37,224,224,RGB,gpiosenka_car_parts_50,AIR COMPRESSOR,train,car parts 50/train/AIR COMPRESSOR/089.jpg
v4_air_compressor_train_0141_d4dd28fd90ac1320,sha256_d4dd28fd90ac13201381c8ea72f9cd2007431dc95245963e08422f384ebec4f8,air_compressor,cooling_and_climate,train,141,data/images/dataset_v4/train/air_compressor/v4_air_compressor_train_0141_d4dd28fd90ac1320.jpg,d4dd28fd90ac13201381c8ea72f9cd2007431dc95245963e08422f384ebec4f8,224,224,RGB,gpiosenka_car_parts_50,AIR COMPRESSOR,train,car parts 50/train/AIR COMPRESSOR/055.jpg
v4_air_compressor_train_0142_cda19ca5c674aa75,sha256_cda19ca5c674aa75f4a6ad6997e675dd4ba03e32986006bc5bbc40a205006153,air_compressor,cooling_and_climate,train,142,data/images/dataset_v4/train/air_compressor/v4_air_compressor_train_0142_cda19ca5c674aa75.jpg,cda19ca5c674aa75f4a6ad6997e675dd4ba03e32986006bc5bbc40a205006153,224,224,RGB,gpiosenka_car_parts_50,AIR COMPRESSOR,train,car parts 50/train/AIR COMPRESSOR/077.jpg
v4_air_compressor_train_0143_7de0f330e71922c0,sha256_7de0f330e71922c00289e44c4182944b34befc77149b537d98fd97fe813155a7,air_compressor,cooling_and_climate,train,143,data/images/dataset_v4/train/air_compressor/v4_air_compressor_train_0143_7de0f330e71922c0.jpg,7de0f330e71922c00289e44c4182944b34befc77149b537d98fd97fe813155a7,224,224,RGB,gpiosenka_car_parts_50,AIR COMPRESSOR,train,car parts 50/train/AIR COMPRESSOR/083.jpg
v4_air_compressor_train_0144_b8d52e4a6d79bfb6,sha256_b8d52e4a6d79bfb6f8fb01c9ef0bd2a7aac6e9a77b28e11f7868c925267c6373,air_compressor,cooling_and_climate,train,144,data/images/dataset_v4/train/air_compressor/v4_air_compressor_train_0144_b8d52e4a6d79bfb6.jpg,b8d52e4a6d79bfb6f8fb01c9ef0bd2a7aac6e9a77b28e11f7868c925267c6373,224,224,RGB,gpiosenka_car_parts_50,AIR COMPRESSOR,train,car parts 50/train/AIR COMPRESSOR/025.jpg
v4_air_compressor_train_0145_874ebe5a0799210e,sha256_874ebe5a0799210e138763246c3fb77faf05718248d3a25edb89c0ed66de8233,air_compressor,cooling_and_climate,train,145,data/images/dataset_v4/train/air_compressor/v4_air_compressor_train_0145_874ebe5a0799210e.jpg,874ebe5a0799210e138763246c3fb77faf05718248d3a25edb89c0ed66de8233,224,224,RGB,gpiosenka_car_parts_50,AIR COMPRESSOR,train,car parts 50/train/AIR COMPRESSOR/152.jpg
v4_air_compressor_train_0146_707418b99048a2d5,sha256_707418b99048a2d577afcf796b91b0ee422a42ffd0e8a96fdcfa7fe806e345a5,air_compressor,cooling_and_climate,train,146,data/images/dataset_v4/train/air_compressor/v4_air_compressor_train_0146_707418b99048a2d5.jpg,707418b99048a2d577afcf796b91b0ee422a42ffd0e8a96fdcfa7fe806e345a5,224,224,RGB,gpiosenka_car_parts_50,AIR COMPRESSOR,train,car parts 50/train/AIR COMPRESSOR/031.jpg
v4_air_compressor_train_0147_2dba816fc2378dbc,sha256_2dba816fc2378dbcf9995f43e2d46528c3eef85c7085a034f012a2004069870c,air_compressor,cooling_and_climate,train,147,data/images/dataset_v4/train/air_compressor/v4_air_compressor_train_0147_2dba816fc2378dbc.jpg,2dba816fc2378dbcf9995f43e2d46528c3eef85c7085a034f012a2004069870c,224,224,RGB,gpiosenka_car_parts_50,AIR COMPRESSOR,train,car parts 50/train/AIR COMPRESSOR/059.jpg
v4_air_compressor_train_0148_502dda03693474d6,sha256_502dda03693474d6a73dbea275d71f80d667421f45372da639d5a3afdfb9ba5a,air_compressor,cooling_and_climate,train,148,data/images/dataset_v4/train/air_compressor/v4_air_compressor_train_0148_502dda03693474d6.jpg,502dda03693474d6a73dbea275d71f80d667421f45372da639d5a3afdfb9ba5a,224,224,RGB,gpiosenka_car_parts_50,AIR COMPRESSOR,train,car parts 50/train/AIR COMPRESSOR/090.jpg
v4_air_compressor_train_0149_a2ea746043c076a6,sha256_a2ea746043c076a606ad4938cf67c8b11ab2dbfd11d63b365dc9613a79855db9,air_compressor,cooling_and_climate,train,149,data/images/dataset_v4/train/air_compressor/v4_air_compressor_train_0149_a2ea746043c076a6.jpg,a2ea746043c076a606ad4938cf67c8b11ab2dbfd11d63b365dc9613a79855db9,224,224,RGB,gpiosenka_car_parts_50,AIR COMPRESSOR,train,car parts 50/train/AIR COMPRESSOR/009.jpg
v4_air_compressor_train_0150_24ab52d6a7bbcc24,sha256_24ab52d6a7bbcc24d45b38b0b7fe53fb7f9c53255f5d033c12e2228e103b0045,air_compressor,cooling_and_climate,train,150,data/images/dataset_v4/train/air_compressor/v4_air_compressor_train_0150_24ab52d6a7bbcc24.jpg,24ab52d6a7bbcc24d45b38b0b7fe53fb7f9c53255f5d033c12e2228e103b0045,224,224,RGB,gpiosenka_car_parts_50,AIR COMPRESSOR,train,car parts 50/train/AIR COMPRESSOR/065.jpg
v4_air_compressor_train_0151_d1a8990a63c71304,sha256_d1a8990a63c713049c514204641a747dedae4a7a683d91b9261c304ce0b554d9,air_compressor,cooling_and_climate,train,151,data/images/dataset_v4/train/air_compressor/v4_air_compressor_train_0151_d1a8990a63c71304.jpg,d1a8990a63c713049c514204641a747dedae4a7a683d91b9261c304ce0b554d9,224,224,RGB,gpiosenka_car_parts_50,AIR COMPRESSOR,train,car parts 50/train/AIR COMPRESSOR/150.jpg
v4_air_compressor_train_0152_2f3791d3d5e462e2,sha256_2f3791d3d5e462e287c6be1e0a88ba85845db4ba16739c0897c4cf9ed1fb0814,air_compressor,cooling_and_climate,train,152,data/images/dataset_v4/train/air_compressor/v4_air_compressor_train_0152_2f3791d3d5e462e2.jpg,2f3791d3d5e462e287c6be1e0a88ba85845db4ba16739c0897c4cf9ed1fb0814,224,224,RGB,gpiosenka_car_parts_50,AIR COMPRESSOR,train,car parts 50/train/AIR COMPRESSOR/074.jpg
v4_air_compressor_train_0153_9afc84fbb7404e46,sha256_9afc84fbb7404e464ed7982d362b92ef1be238a3817fa3be3bf7ff832acab892,air_compressor,cooling_and_climate,train,153,data/images/dataset_v4/train/air_compressor/v4_air_compressor_train_0153_9afc84fbb7404e46.jpg,9afc84fbb7404e464ed7982d362b92ef1be238a3817fa3be3bf7ff832acab892,224,224,RGB,gpiosenka_car_parts_50,AIR COMPRESSOR,train,car parts 50/train/AIR COMPRESSOR/054.jpg
v4_air_compressor_train_0154_f51440009238f391,sha256_f51440009238f391589efb54eae3ff36ef42cfa56cacef71d8ff1573accd7569,air_compressor,cooling_and_climate,train,154,data/images/dataset_v4/train/air_compressor/v4_air_compressor_train_0154_f51440009238f391.jpg,f51440009238f391589efb54eae3ff36ef42cfa56cacef71d8ff1573accd7569,224,224,RGB,gpiosenka_car_parts_50,AIR COMPRESSOR,train,car parts 50/train/AIR COMPRESSOR/166.jpg
v4_air_compressor_train_0155_a4a7800d3c8ac652,sha256_a4a7800d3c8ac652b5cd7ba48477f4dabb9eccabc91bef1320d2affa29f14d81,air_compressor,cooling_and_climate,train,155,data/images/dataset_v4/train/air_compressor/v4_air_compressor_train_0155_a4a7800d3c8ac652.jpg,a4a7800d3c8ac652b5cd7ba48477f4dabb9eccabc91bef1320d2affa29f14d81,224,224,RGB,gpiosenka_car_parts_50,AIR COMPRESSOR,train,car parts 50/train/AIR COMPRESSOR/108.jpg
v4_air_compressor_train_0156_2dbe70e19bfc6cb4,sha256_2dbe70e19bfc6cb448b142e8682ac319f57c2b56715ae94e2e9427e80f4f71fe,air_compressor,cooling_and_climate,train,156,data/images/dataset_v4/train/air_compressor/v4_air_compressor_train_0156_2dbe70e19bfc6cb4.jpg,2dbe70e19bfc6cb448b142e8682ac319f57c2b56715ae94e2e9427e80f4f71fe,224,224,RGB,gpiosenka_car_parts_50,AIR COMPRESSOR,train,car parts 50/train/AIR COMPRESSOR/131.jpg
v4_air_compressor_train_0157_5c49306f96557622,sha256_5c49306f9655762296d8bd973345c6007dc1466478dfd56e3c6d0b8085e0fc2b,air_compressor,cooling_and_climate,train,157,data/images/dataset_v4/train/air_compressor/v4_air_compressor_train_0157_5c49306f96557622.jpg,5c49306f9655762296d8bd973345c6007dc1466478dfd56e3c6d0b8085e0fc2b,224,224,RGB,gpiosenka_car_parts_50,AIR COMPRESSOR,train,car parts 50/train/AIR COMPRESSOR/182.jpg
v4_air_compressor_train_0158_d2b120451e1c2ee1,sha256_d2b120451e1c2ee1e05aa4be36131448e95afbc02db3ab96a36e4113876a90cf,air_compressor,cooling_and_climate,train,158,data/images/dataset_v4/train/air_compressor/v4_air_compressor_train_0158_d2b120451e1c2ee1.jpg,d2b120451e1c2ee1e05aa4be36131448e95afbc02db3ab96a36e4113876a90cf,224,224,RGB,gpiosenka_car_parts_50,AIR COMPRESSOR,train,car parts 50/train/AIR COMPRESSOR/064.jpg
v4_air_compressor_train_0159_2120dc6a581b7cf1,sha256_2120dc6a581b7cf1744ced18bbecb7a61c3e840b9d56c8f21b015be1dea42251,air_compressor,cooling_and_climate,train,159,data/images/dataset_v4/train/air_compressor/v4_air_compressor_train_0159_2120dc6a581b7cf1.jpg,2120dc6a581b7cf1744ced18bbecb7a61c3e840b9d56c8f21b015be1dea42251,224,224,RGB,gpiosenka_car_parts_50,AIR COMPRESSOR,train,car parts 50/train/AIR COMPRESSOR/088.jpg
v4_air_compressor_train_0160_55614a7fe72ece2b,sha256_55614a7fe72ece2b0b24262c4bf668ca49686c75b846595af9f6f40f61224846,air_compressor,cooling_and_climate,train,160,data/images/dataset_v4/train/air_compressor/v4_air_compressor_train_0160_55614a7fe72ece2b.jpg,55614a7fe72ece2b0b24262c4bf668ca49686c75b846595af9f6f40f61224846,224,224,RGB,gpiosenka_car_parts_50,AIR COMPRESSOR,train,car parts 50/train/AIR COMPRESSOR/119.jpg
v4_air_compressor_train_0161_a459feccabf87516,sha256_a459feccabf87516c811c4ea7f81dcc10f4e267a656b269668d933614c0c0938,air_compressor,cooling_and_climate,train,161,data/images/dataset_v4/train/air_compressor/v4_air_compressor_train_0161_a459feccabf87516.jpg,a459feccabf87516c811c4ea7f81dcc10f4e267a656b269668d933614c0c0938,224,224,RGB,gpiosenka_car_parts_50,AIR COMPRESSOR,train,car parts 50/train/AIR COMPRESSOR/143.jpg
v4_air_compressor_train_0162_312fe4587ba45fe3,sha256_312fe4587ba45fe3e87f08614cad3e9e3bb7445f0eb75a36235fdc194aa3afae,air_compressor,cooling_and_climate,train,162,data/images/dataset_v4/train/air_compressor/v4_air_compressor_train_0162_312fe4587ba45fe3.jpg,312fe4587ba45fe3e87f08614cad3e9e3bb7445f0eb75a36235fdc194aa3afae,224,224,RGB,gpiosenka_car_parts_50,AIR COMPRESSOR,train,car parts 50/train/AIR COMPRESSOR/184.jpg
v4_air_compressor_train_0163_2d9614651673e294,sha256_2d9614651673e2943ae11dc013e3b8cad80ce87d12cd6714e959207127a6b757,air_compressor,cooling_and_climate,train,163,data/images/dataset_v4/train/air_compressor/v4_air_compressor_train_0163_2d9614651673e294.jpg,2d9614651673e2943ae11dc013e3b8cad80ce87d12cd6714e959207127a6b757,224,224,RGB,gpiosenka_car_parts_50,AIR COMPRESSOR,train,car parts 50/train/AIR COMPRESSOR/041.jpg
v4_air_compressor_train_0164_176a03a2097dfb42,sha256_176a03a2097dfb42e230f43665ba5f64d154928f138cda89d5203b58e719d951,air_compressor,cooling_and_climate,train,164,data/images/dataset_v4/train/air_compressor/v4_air_compressor_train_0164_176a03a2097dfb42.jpg,176a03a2097dfb42e230f43665ba5f64d154928f138cda89d5203b58e719d951,224,224,RGB,gpiosenka_car_parts_50,AIR COMPRESSOR,train,car parts 50/train/AIR COMPRESSOR/072.jpg
v4_air_compressor_train_0165_691b0c6894427013,sha256_691b0c68944270137b4ad3d099fe671d3edaa799d1b27890b4191f2f7510b337,air_compressor,cooling_and_climate,train,165,data/images/dataset_v4/train/air_compressor/v4_air_compressor_train_0165_691b0c6894427013.jpg,691b0c68944270137b4ad3d099fe671d3edaa799d1b27890b4191f2f7510b337,224,224,RGB,gpiosenka_car_parts_50,AIR COMPRESSOR,train,car parts 50/train/AIR COMPRESSOR/056.jpg
