image_id,image_group_id,part_category,split,rank_within_category,image_path,sha256,source_dataset,source_dataset_root,source_split_ignored,split_seed
kaggle_4e09a54de0bf5e01,kaggle50:taillight:kaggle_4e09a54de0bf5e01,taillight,test,8,data/locked_test/dataset_v3/images/taillight/taillight_test_008_4e09a54de0bf5e01.jpg,4e09a54de0bf5e01f4dd8a9cc8496ab21d9038c0945a51916a3cb1cb287d6fbe,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_bcc9d756af5f3400,kaggle50:taillight:kaggle_bcc9d756af5f3400,taillight,test,9,data/locked_test/dataset_v3/images/taillight/taillight_test_009_bcc9d756af5f3400.jpg,bcc9d756af5f3400786e6846ff61550172628c2cd6ee94561d0fe1de2f14ea80,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_f893767f11655371,kaggle50:taillight:kaggle_f893767f11655371,taillight,test,10,data/locked_test/dataset_v3/images/taillight/taillight_test_010_f893767f11655371.jpg,f893767f11655371969e089211f0cce7819cb0787750eb42478cf2c2bce99aa5,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_5dcba558fd83fc8f,kaggle50:alternator:kaggle_5dcba558fd83fc8f,alternator,train,1,data/images/dataset_v3/train/alternator/alternator_train_001_5dcba558fd83fc8f.jpg,5dcba558fd83fc8f34e69b5fe3f48ff171b97883c293a99d59f116b4e4373445,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_7f558e5c9dca70ab,kaggle50:alternator:kaggle_7f558e5c9dca70ab,alternator,train,2,data/images/dataset_v3/train/alternator/alternator_train_002_7f558e5c9dca70ab.jpg,7f558e5c9dca70ab83ca2b294efc0545d36add67e624c4e6e07f08497a2dbb81,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_42410dfafcdf6a70,kaggle50:alternator:kaggle_42410dfafcdf6a70,alternator,train,3,data/images/dataset_v3/train/alternator/alternator_train_003_42410dfafcdf6a70.jpg,42410dfafcdf6a70ffa16a0eba4d37a54953a6cf0370dae7d2ab4df0bfaa9d8f,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_fa66e000d762950c,kaggle50:alternator:kaggle_fa66e000d762950c,alternator,train,4,data/images/dataset_v3/train/alternator/alternator_train_004_fa66e000d762950c.jpg,fa66e000d762950c06833775c5abe127e4f200580a37f3aac797d2acbdc89672,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_20f479228818e7f1,kaggle50:alternator:kaggle_20f479228818e7f1,alternator,train,5,data/images/dataset_v3/train/alternator/alternator_train_005_20f479228818e7f1.jpg,20f479228818e7f14538d12b90e957abb9a12a6e9a40fea680fce8b591fa4eac,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_5748436a19b73abd,kaggle50:alternator:kaggle_5748436a19b73abd,alternator,train,6,data/images/dataset_v3/train/alternator/alternator_train_006_5748436a19b73abd.jpg,5748436a19b73abdbac34ccdb9cae889b4b4d752403c1f8135543673259a1d89,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_719e0fe4675827d7,kaggle50:alternator:kaggle_719e0fe4675827d7,alternator,train,7,data/images/dataset_v3/train/alternator/alternator_train_007_719e0fe4675827d7.jpg,719e0fe4675827d7086e4ed467db689e37b79096b6208c732d5c172c7b0c1dc1,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_a7732e0e1aacccba,kaggle50:alternator:kaggle_a7732e0e1aacccba,alternator,train,8,data/images/dataset_v3/train/alternator/alternator_train_008_a7732e0e1aacccba.jpg,a7732e0e1aacccba6fb14deeaa2b9294192250ed4f61ac1543e769f1eb72e778,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_241f281ebe9df49a,kaggle50:alternator:kaggle_241f281ebe9df49a,alternator,train,9,data/images/dataset_v3/train/alternator/alternator_train_009_241f281ebe9df49a.jpg,241f281ebe9df49af20781f0fb0b5f192af84f03e996df28f5af7e28a9417a42,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_35ba271850d98fa3,kaggle50:alternator:kaggle_35ba271850d98fa3,alternator,train,10,data/images/dataset_v3/train/alternator/alternator_train_010_35ba271850d98fa3.jpg,35ba271850d98fa3658208b93f270d8d709722023a37bed3947f689c14f776c2,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_449df7b98af905f8,kaggle50:alternator:kaggle_449df7b98af905f8,alternator,train,11,data/images/dataset_v3/train/alternator/alternator_train_011_449df7b98af905f8.jpg,449df7b98af905f810895f326cfa7ea551db7cb0eabaa81e5c66d68bebdc41c6,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_42625bcb413faf53,kaggle50:alternator:kaggle_42625bcb413faf53,alternator,train,12,data/images/dataset_v3/train/alternator/alternator_train_012_42625bcb413faf53.jpg,42625bcb413faf53f707137faf94cc081af0c2a60f333f483e0c75389c16c968,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_b554d918ab59e306,kaggle50:alternator:kaggle_b554d918ab59e306,alternator,train,13,data/images/dataset_v3/train/alternator/alternator_train_013_b554d918ab59e306.jpg,b554d918ab59e3060a45e30129d7bcbd515a6d115abc59a02434b909e52d0a78,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_b89d0cc66961d4d9,kaggle50:alternator:kaggle_b89d0cc66961d4d9,alternator,train,14,data/images/dataset_v3/train/alternator/alternator_train_014_b89d0cc66961d4d9.jpg,b89d0cc66961d4d933d6f42847b13a3429934ab7eeb6f465d57b4213bf36b778,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_65be9c68f4e2abc3,kaggle50:alternator:kaggle_65be9c68f4e2abc3,alternator,train,15,data/images/dataset_v3/train/alternator/alternator_train_015_65be9c68f4e2abc3.jpg,65be9c68f4e2abc3b7d334796b1cf8277cd094efff35a8fdcc6aa251d8e51167,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_f62af73819dd97c4,kaggle50:alternator:kaggle_f62af73819dd97c4,alternator,train,16,data/images/dataset_v3/train/alternator/alternator_train_016_f62af73819dd97c4.jpg,f62af73819dd97c4cbbd49d1f44945f44182074172f0ef1921de753aff1f684e,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_5a06b4aa8a25e559,kaggle50:alternator:kaggle_5a06b4aa8a25e559,alternator,train,17,data/images/dataset_v3/train/alternator/alternator_train_017_5a06b4aa8a25e559.jpg,5a06b4aa8a25e5593d41d66bdf7e571e0137af6ba6b3d2a38e31225db97ce9b9,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_e37d4f68f219ba8e,kaggle50:alternator:kaggle_e37d4f68f219ba8e,alternator,train,18,data/images/dataset_v3/train/alternator/alternator_train_018_e37d4f68f219ba8e.jpg,e37d4f68f219ba8e5ec09ce80f12478aa584413bc2e7eec03ce6698706170740,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_cc09b700fe1ca710,kaggle50:alternator:kaggle_cc09b700fe1ca710,alternator,train,19,data/images/dataset_v3/train/alternator/alternator_train_019_cc09b700fe1ca710.jpg,cc09b700fe1ca71066e25f9d8df96ffb2b6876ab9081f82652776463d8d7db86,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_90e7591cbf64678d,kaggle50:alternator:kaggle_90e7591cbf64678d,alternator,train,20,data/images/dataset_v3/train/alternator/alternator_train_020_90e7591cbf64678d.jpg,90e7591cbf64678d6d6e14e518ebd327257817c77214e387fc08042766fa0c3e,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_d542e7c55eb38031,kaggle50:alternator:kaggle_d542e7c55eb38031,alternator,train,21,data/images/dataset_v3/train/alternator/alternator_train_021_d542e7c55eb38031.jpg,d542e7c55eb380316c602fe23d5e7f000d964373260ea482befdaec0509e74ce,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_4a92ef1471fe627b,kaggle50:alternator:kaggle_4a92ef1471fe627b,alternator,train,22,data/images/dataset_v3/train/alternator/alternator_train_022_4a92ef1471fe627b.jpg,4a92ef1471fe627b24c8ce6d2f555952a2bbb0e7b55c99b425b9da57e48ea938,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_6051dada7bd0ea36,kaggle50:alternator:kaggle_6051dada7bd0ea36,alternator,train,23,data/images/dataset_v3/train/alternator/alternator_train_023_6051dada7bd0ea36.jpg,6051dada7bd0ea36a5ede5966e97beb815eb65808be685bc4268cc9d3792d499,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_d24f9c3e9d7864db,kaggle50:alternator:kaggle_d24f9c3e9d7864db,alternator,train,24,data/images/dataset_v3/train/alternator/alternator_train_024_d24f9c3e9d7864db.jpg,d24f9c3e9d7864dbe4f85a3d50e3fb5bae3567c3854ae86f53b7f2a5676e61c5,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_dabe9ce73561d015,kaggle50:alternator:kaggle_dabe9ce73561d015,alternator,train,25,data/images/dataset_v3/train/alternator/alternator_train_025_dabe9ce73561d015.jpg,dabe9ce73561d01597bd00ae4631a928f0e3a45a53ddf5afd5a69cda48e082a1,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_87380b82d87dd40f,kaggle50:alternator:kaggle_87380b82d87dd40f,alternator,train,26,data/images/dataset_v3/train/alternator/alternator_train_026_87380b82d87dd40f.jpg,87380b82d87dd40fa6bdb0b93d23d87fec8e1393c42a6bd3dff49772eabbd9b7,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_9be335e7196ddebd,kaggle50:alternator:kaggle_9be335e7196ddebd,alternator,train,27,data/images/dataset_v3/train/alternator/alternator_train_027_9be335e7196ddebd.jpg,9be335e7196ddebd8748685d70f91f4b20f033f2880206b71f4aba231ce4f525,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_efb28ee81f12efba,kaggle50:alternator:kaggle_efb28ee81f12efba,alternator,train,28,data/images/dataset_v3/train/alternator/alternator_train_028_efb28ee81f12efba.jpg,efb28ee81f12efba0306abb1dbfcf8b01dd614fc21d5f54471023872dc8f7258,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_54a974e7de375113,kaggle50:alternator:kaggle_54a974e7de375113,alternator,train,29,data/images/dataset_v3/train/alternator/alternator_train_029_54a974e7de375113.jpg,54a974e7de375113d7851e2e9d051eb54237cdd14ab2edd0a09305ba4a69bf1e,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_a3b87864b677916b,kaggle50:alternator:kaggle_a3b87864b677916b,alternator,train,30,data/images/dataset_v3/train/alternator/alternator_train_030_a3b87864b677916b.jpg,a3b87864b677916b2248ba8ccbb25092356bdb4a1185624066b90778eb4446c5,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_9398819c34b531e0,kaggle50:alternator:kaggle_9398819c34b531e0,alternator,train,31,data/images/dataset_v3/train/alternator/alternator_train_031_9398819c34b531e0.jpg,9398819c34b531e08ca268f22edee228cf9c928d3bab7b08ab5f7cd41e168dac,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_b7c99a5036491741,kaggle50:alternator:kaggle_b7c99a5036491741,alternator,train,32,data/images/dataset_v3/train/alternator/alternator_train_032_b7c99a5036491741.jpg,b7c99a5036491741b15b8af92bd36dce6657b7c7e05b52a7ab1e124629f0a127,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_bc059b3f1cc7a781,kaggle50:alternator:kaggle_bc059b3f1cc7a781,alternator,train,33,data/images/dataset_v3/train/alternator/alternator_train_033_bc059b3f1cc7a781.jpg,bc059b3f1cc7a78107b625ad3e92dead214ac634f1261853da5967912a439553,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_0aec257ce947341a,kaggle50:alternator:kaggle_0aec257ce947341a,alternator,train,34,data/images/dataset_v3/train/alternator/alternator_train_034_0aec257ce947341a.jpg,0aec257ce947341ae2fb397e9dc7224dcd306afea0620ad427fca50acdedf203,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_7f6c959ae97cc405,kaggle50:alternator:kaggle_7f6c959ae97cc405,alternator,train,35,data/images/dataset_v3/train/alternator/alternator_train_035_7f6c959ae97cc405.jpg,7f6c959ae97cc4052bcd583a0b418162a1f81e9e9c3d03dab974e0013f1de939,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_aad76fe8488ecc09,kaggle50:alternator:kaggle_aad76fe8488ecc09,alternator,train,36,data/images/dataset_v3/train/alternator/alternator_train_036_aad76fe8488ecc09.jpg,aad76fe8488ecc09f2527625780e4c7719c853e9df039804116b20cf58162326,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_2f80afbc3e0e7bf6,kaggle50:alternator:kaggle_2f80afbc3e0e7bf6,alternator,train,37,data/images/dataset_v3/train/alternator/alternator_train_037_2f80afbc3e0e7bf6.jpg,2f80afbc3e0e7bf6df7e0c1bd173d23f4d6a769a08a25531a93de324e9f998c1,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_7300577cca967560,kaggle50:alternator:kaggle_7300577cca967560,alternator,train,38,data/images/dataset_v3/train/alternator/alternator_train_038_7300577cca967560.jpg,7300577cca967560f50a29083252960ce229cbf2a0cba2504d83f044663fa388,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_0de940e09bd51629,kaggle50:alternator:kaggle_0de940e09bd51629,alternator,train,39,data/images/dataset_v3/train/alternator/alternator_train_039_0de940e09bd51629.jpg,0de940e09bd51629bfdea37471de8edd66c3d3dfab8707c071462f450f15c26e,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_a3d29eac123729eb,kaggle50:alternator:kaggle_a3d29eac123729eb,alternator,train,40,data/images/dataset_v3/train/alternator/alternator_train_040_a3d29eac123729eb.jpg,a3d29eac123729ebbc76c64facc66ef676c49a8f07259bec5795c10e513e88ed,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_f8fd454d9376a4d0,kaggle50:alternator:kaggle_f8fd454d9376a4d0,alternator,train,41,data/images/dataset_v3/train/alternator/alternator_train_041_f8fd454d9376a4d0.jpg,f8fd454d9376a4d0378622d26e9706bccabc17d696cee610744710a91648c7a0,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_2f3f5a494c3219c8,kaggle50:alternator:kaggle_2f3f5a494c3219c8,alternator,train,42,data/images/dataset_v3/train/alternator/alternator_train_042_2f3f5a494c3219c8.jpg,2f3f5a494c3219c8b93b02de836683c685b8dad764c67020f984d8f91a5a05f3,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_fdafeff9fbb40616,kaggle50:alternator:kaggle_fdafeff9fbb40616,alternator,train,43,data/images/dataset_v3/train/alternator/alternator_train_043_fdafeff9fbb40616.jpg,fdafeff9fbb406167f695387524fe8dfc51527d0b0115db58ebfacff8f2eae47,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_fae036951e279076,kaggle50:alternator:kaggle_fae036951e279076,alternator,train,44,data/images/dataset_v3/train/alternator/alternator_train_044_fae036951e279076.jpg,fae036951e2790763313152dbe27a95203af594b41d17539e358e62914f2608e,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_fb8aa1d4a9d59f6f,kaggle50:alternator:kaggle_fb8aa1d4a9d59f6f,alternator,train,45,data/images/dataset_v3/train/alternator/alternator_train_045_fb8aa1d4a9d59f6f.jpg,fb8aa1d4a9d59f6fc12808afb0fe13717bb45dda45f54c6c7083daebeb07bd08,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_45b42e0449ce34a6,kaggle50:alternator:kaggle_45b42e0449ce34a6,alternator,train,46,data/images/dataset_v3/train/alternator/alternator_train_046_45b42e0449ce34a6.jpg,45b42e0449ce34a6ac642d4aeca72c0538e3601a560582a9b5ea218c1172d7ae,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_6acc56848de394af,kaggle50:alternator:kaggle_6acc56848de394af,alternator,train,47,data/images/dataset_v3/train/alternator/alternator_train_047_6acc56848de394af.jpg,6acc56848de394af4d68798435d704ceabfbbc2ddede0951031f72bcf7602d90,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_839b814c423734d7,kaggle50:alternator:kaggle_839b814c423734d7,alternator,train,48,data/images/dataset_v3/train/alternator/alternator_train_048_839b814c423734d7.jpg,839b814c423734d7c2e95d1550755de9b5b0d1ab2831f98be5289b1a585a7070,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_b3fcf0e38ae6692e,kaggle50:alternator:kaggle_b3fcf0e38ae6692e,alternator,train,49,data/images/dataset_v3/train/alternator/alternator_train_049_b3fcf0e38ae6692e.jpg,b3fcf0e38ae6692ede47e3d2387661796299276985eb8be4a6c4563edc7a6789,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_28fd79f22c2ad58f,kaggle50:alternator:kaggle_28fd79f22c2ad58f,alternator,train,50,data/images/dataset_v3/train/alternator/alternator_train_050_28fd79f22c2ad58f.jpg,28fd79f22c2ad58f84667e7ce1760a87910a5a38530fe54c448c10ee70ef8657,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_c0042d795bb8662e,kaggle50:alternator:kaggle_c0042d795bb8662e,alternator,train,51,data/images/dataset_v3/train/alternator/alternator_train_051_c0042d795bb8662e.jpg,c0042d795bb8662eb3cca1466b59660577240006f10a7edcea08b6069f6a8f6b,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_26c5edf0b8f51767,kaggle50:alternator:kaggle_26c5edf0b8f51767,alternator,train,52,data/images/dataset_v3/train/alternator/alternator_train_052_26c5edf0b8f51767.jpg,26c5edf0b8f51767a7ba807f9446a8d1932c69f02bb567a60bfead6c2467eb1d,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_e440a188a9a9b743,kaggle50:alternator:kaggle_e440a188a9a9b743,alternator,train,53,data/images/dataset_v3/train/alternator/alternator_train_053_e440a188a9a9b743.jpg,e440a188a9a9b743fef7fa79887ee8e1d7739dcb536ab0548acd2aa652cd4221,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_b8c19785e28b81b0,kaggle50:alternator:kaggle_b8c19785e28b81b0,alternator,train,54,data/images/dataset_v3/train/alternator/alternator_train_054_b8c19785e28b81b0.jpg,b8c19785e28b81b0decfcda342ab22fbe1bb7bdf6438ad279329c8b028cdd7a1,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_0a26dff2a8867985,kaggle50:alternator:kaggle_0a26dff2a8867985,alternator,train,55,data/images/dataset_v3/train/alternator/alternator_train_055_0a26dff2a8867985.jpg,0a26dff2a886798515f2a9361764165807f788534038a38a136cd62978a08419,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_71b10487113ec3f0,kaggle50:alternator:kaggle_71b10487113ec3f0,alternator,train,56,data/images/dataset_v3/train/alternator/alternator_train_056_71b10487113ec3f0.jpg,71b10487113ec3f0741fa21f92ee21c66b46546dba9f9be82ec20f87a941edcd,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_f0fd791f345cc833,kaggle50:alternator:kaggle_f0fd791f345cc833,alternator,train,57,data/images/dataset_v3/train/alternator/alternator_train_057_f0fd791f345cc833.jpg,f0fd791f345cc8332070b55b7c3b238195644225a57cb5df49ac08bfbafc97b1,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_3b9bb4649900b559,kaggle50:alternator:kaggle_3b9bb4649900b559,alternator,train,58,data/images/dataset_v3/train/alternator/alternator_train_058_3b9bb4649900b559.jpg,3b9bb4649900b5596c2598fafc7e1a65ea46fd75975f9f35bbe7c7b2ad5adb68,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_3431b0cdb084eeb1,kaggle50:alternator:kaggle_3431b0cdb084eeb1,alternator,train,59,data/images/dataset_v3/train/alternator/alternator_train_059_3431b0cdb084eeb1.jpg,3431b0cdb084eeb19234eeaceed018df08547f8a555017ab37b8ef664ecfa9ff,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_1b652b4d2d428cb9,kaggle50:alternator:kaggle_1b652b4d2d428cb9,alternator,train,60,data/images/dataset_v3/train/alternator/alternator_train_060_1b652b4d2d428cb9.jpg,1b652b4d2d428cb94d2e36663118e28cf8fc3c9f257e402c8e22dbdce3ba6863,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_857fa17c56d86903,kaggle50:brake_disc:kaggle_857fa17c56d86903,brake_disc,train,1,data/images/dataset_v3/train/brake_disc/brake_disc_train_001_857fa17c56d86903.jpg,857fa17c56d86903f178289ea58da6aadcaf5978116e0c11369a9e0ad61fd8ce,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_6404b8ebc5e7c2cf,kaggle50:brake_disc:kaggle_6404b8ebc5e7c2cf,brake_disc,train,2,data/images/dataset_v3/train/brake_disc/brake_disc_train_002_6404b8ebc5e7c2cf.jpg,6404b8ebc5e7c2cf5d7f4b18ab1bb31abfa600389c1ba095b8db14f28ef31f6e,gpiosenka/car-parts-40-classes,car parts 50,validation,dataset-v3-split-v1
kaggle_9a63dd34035e27ce,kaggle50:brake_disc:kaggle_9a63dd34035e27ce,brake_disc,train,3,data/images/dataset_v3/train/brake_disc/brake_disc_train_003_9a63dd34035e27ce.jpg,9a63dd34035e27cecbb6535b87fb5c407e241172dca247695715ff25d9050fd5,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_8868bd97ff8c8a58,kaggle50:brake_disc:kaggle_8868bd97ff8c8a58,brake_disc,train,4,data/images/dataset_v3/train/brake_disc/brake_disc_train_004_8868bd97ff8c8a58.jpg,8868bd97ff8c8a589461ee2fd5d4c9498f55f536480fe9f4067257f75dba9d74,gpiosenka/car-parts-40-classes,car parts 50,test,dataset-v3-split-v1
kaggle_910ea50c324312f9,kaggle50:brake_disc:kaggle_910ea50c324312f9,brake_disc,train,5,data/images/dataset_v3/train/brake_disc/brake_disc_train_005_910ea50c324312f9.jpg,910ea50c324312f9927aaae4add23cc718e7be65f848d4f7a7e07a675e1de889,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_7c7bb06f04bf7483,kaggle50:brake_disc:kaggle_7c7bb06f04bf7483,brake_disc,train,6,data/images/dataset_v3/train/brake_disc/brake_disc_train_006_7c7bb06f04bf7483.jpg,7c7bb06f04bf74834d0758095ab1a4ccb7da04ef4af99d1e7b2f359c94d94f22,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_1b42b737c91e8eef,kaggle50:brake_disc:kaggle_1b42b737c91e8eef,brake_disc,train,7,data/images/dataset_v3/train/brake_disc/brake_disc_train_007_1b42b737c91e8eef.jpg,1b42b737c91e8eef7e5719c0b4cf7133eaf69f0d38985db8cea1b1bcae66bb33,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
